fiscal_month_key,store_key,currency_key,category,budget_sales_amt,budget_units,budget_cogs_amt,budget_margin_amt,budget_opex_amt,budget_marketing_amt,budget_headcount,budget_version,budget_scenario,is_locked,approved_by,approved_date,load_date
202101,5,3,Grocery,170.1872545055709,9.149,3163.95,827.46,654.74,241.38,56.36,Revised,Best Case,0,finance_user37,2021-02-13,2021-02-10 00:00:00
202101,5,3,Home,216.31601180171364,11.629,3259.1,1814.17,833.88,196.3,90.41,Revised,Worst Case,1,finance_user26,2021-02-06,2021-02-09 00:00:00
202101,5,3,Beauty,651.0002206127124,34.999,10608.86,4659.08,3009.71,1081.01,58.58,Forecast,Best Case,1,finance_user10,2021-02-19,2021-02-20 00:00:00
202101,12,2,Electronics,100532.86631185762,1520.291,771789.65,291817.84,232171.87,72954.45,66.05,Forecast,Base Case,0,finance_user03,2021-02-11,2021-02-12 00:00:00
202101,12,2,Apparel,95426.92249060504,1443.078,735753.12,273835.03,196360.93,41561.16,62.53,Original,Base Case,0,finance_user33,2021-02-18,2021-02-16 00:00:00
202101,12,2,Grocery,85264.52018674578,1289.398,548589.29,353483.69,156459.4,34161.88,90.81,Revised,Base Case,0,finance_user13,2021-02-13,2021-02-16 00:00:00
202101,12,2,Home,20424.89724507008,308.872,167023.37,49065.9,29324.88,4835.18,83.57,Revised,Best Case,1,finance_user37,2021-02-20,2021-02-17 00:00:00
202101,12,2,Beauty,18471.999575865128,279.34,130067.69,65360.51,32481.27,9083.61,85.69,Original,Best Case,0,finance_user42,2021-02-12,2021-02-13 00:00:00
202101,1,3,Electronics,307.5261346609996,4.424,1514.94,649.49,331.59,94.66,43.36,Original,Worst Case,0,finance_user42,2021-02-18,2021-02-21 00:00:00
202101,1,3,Apparel,543.3222669270936,7.816,2305.16,1518.85,417.13,184.34,54.7,Forecast,Base Case,1,finance_user28,2021-02-05,2021-02-03 00:00:00
202101,1,3,Grocery,968.12272856988,13.927,4793.93,2019.9,713.52,284.6,25.55,Original,Base Case,1,finance_user44,2021-02-17,2021-02-15 00:00:00
202101,1,3,Home,935.3899209007934,13.456,5001.96,1581.5,1021.67,511.53,28.55,Forecast,Best Case,1,finance_user40,2021-02-09,2021-02-07 00:00:00
202101,1,3,Beauty,967.3483826987258,13.916,4525.89,2282.49,723.29,369.66,27.46,Revised,Base Case,0,finance_user08,2021-02-13,2021-02-12 00:00:00
202101,3,5,Electronics,77903.49720698847,867.841,451269.95,236081.36,102634.57,23728.94,70.87,Revised,Base Case,1,finance_user27,2021-02-16,2021-02-16 00:00:00
202101,3,5,Apparel,15870.858728978868,176.801,100800.69,39229.68,16652.23,6197.81,64.75,Revised,Base Case,0,finance_user48,2021-02-12,2021-02-13 00:00:00
202101,3,5,Grocery,20737.559751407443,231.015,137355.73,45614.09,29030.27,12157.99,68.45,Forecast,Base Case,1,finance_user45,2021-02-16,2021-02-15 00:00:00
202101,3,5,Home,40827.37642086364,454.815,216496.81,143727.72,43246.19,28312.06,39.24,Revised,Base Case,1,finance_user02,2021-02-13,2021-02-13 00:00:00
202101,3,5,Beauty,25789.38025675821,287.293,166585.21,60957.4,35192.19,10297.7,67.67,Original,Best Case,0,finance_user35,2021-02-08,2021-02-07 00:00:00
202101,2,4,Electronics,65656.39694496364,823.076,401699.23,141595.18,88395.34,41187.47,54.0,Revised,Worst Case,1,finance_user37,2021-02-14,2021-02-15 00:00:00
202101,2,4,Apparel,49899.68204715981,625.548,274542.66,138367.88,62377.77,10471.11,43.19,Revised,Best Case,0,finance_user27,2021-02-15,2021-02-14 00:00:00
202101,2,4,Grocery,64569.24730788009,809.447,398179.39,136119.06,78755.89,27457.91,57.56,Original,Base Case,1,finance_user36,2021-02-06,2021-02-09 00:00:00
202101,2,4,Home,16587.17233070499,207.939,89342.27,47913.48,25783.55,6503.87,49.34,Forecast,Base Case,0,finance_user41,2021-02-16,2021-02-17 00:00:00
202101,2,4,Beauty,75250.44814077068,943.348,428119.03,194564.36,77288.09,23684.21,67.44,Original,Base Case,0,finance_user15,2021-02-18,2021-02-20 00:00:00
202101,16,1,Electronics,118879.75533196112,1719.36,569580.25,164972.37,139130.96,29705.01,40.98,Forecast,Base Case,1,finance_user33,2021-02-08,2021-02-07 00:00:00
202101,16,1,Apparel,61910.60302364846,895.414,242986.99,139555.82,75950.29,15834.44,52.97,Original,Base Case,1,finance_user04,2021-02-18,2021-02-19 00:00:00
202101,16,1,Grocery,33437.738397380475,483.611,142177.51,64432.75,29155.5,13397.45,42.9,Revised,Base Case,1,finance_user03,2021-02-16,2021-02-13 00:00:00
202101,16,1,Home,12629.654059883283,182.663,61101.95,16936.11,9525.25,5445.51,15.35,Forecast,Base Case,0,finance_user07,2021-02-08,2021-02-06 00:00:00
202101,16,1,Beauty,59600.437186505165,862.002,242658.53,125609.87,47412.12,21993.59,26.23,Original,Best Case,0,finance_user47,2021-02-13,2021-02-10 00:00:00
202101,8,4,Electronics,196110.3212934321,1645.9,746641.58,273435.94,141347.8,33841.29,83.84,Revised,Base Case,1,finance_user38,2021-02-13,2021-02-16 00:00:00
202101,8,4,Apparel,190738.1315933488,1600.813,625621.27,366512.54,164495.18,72639.48,66.52,Original,Base Case,1,finance_user42,2021-02-10,2021-02-08 00:00:00
202101,8,4,Grocery,53629.64948667694,450.099,213470.12,65487.16,34348.33,7032.6,76.91,Forecast,Base Case,1,finance_user40,2021-02-17,2021-02-15 00:00:00
202101,8,4,Home,104845.2817095848,879.938,375486.92,169870.99,117991.46,40575.58,63.75,Original,Worst Case,1,finance_user03,2021-02-19,2021-02-21 00:00:00
202101,8,4,Beauty,209620.5535099205,1759.288,685662.88,404688.78,149230.54,82628.12,69.26,Original,Base Case,1,finance_user42,2021-02-18,2021-02-19 00:00:00
202101,9,4,Electronics,112695.71462555056,1497.829,623712.25,325212.42,132558.86,68058.44,63.49,Revised,Base Case,1,finance_user17,2021-02-13,2021-02-14 00:00:00
202101,9,4,Apparel,77563.66355701796,1030.892,451132.95,201971.51,80003.31,37075.58,85.61,Original,Worst Case,1,finance_user34,2021-02-16,2021-02-17 00:00:00
202101,9,4,Grocery,134228.8236816029,1784.024,817685.49,312553.07,214322.81,82004.3,80.69,Revised,Worst Case,1,finance_user45,2021-02-11,2021-02-09 00:00:00
202101,9,4,Home,106525.49428701686,1415.821,657341.67,239628.28,156997.54,48716.35,66.36,Revised,Worst Case,1,finance_user41,2021-02-11,2021-02-12 00:00:00
202101,9,4,Beauty,33638.98508743529,447.093,182408.37,100839.88,50520.28,15683.71,102.28,Original,Base Case,1,finance_user35,2021-02-08,2021-02-11 00:00:00
202101,14,1,Electronics,145134.0322741622,1222.561,497399.94,225024.1,163596.29,45097.63,59.56,Original,Best Case,1,finance_user35,2021-02-17,2021-02-17 00:00:00
202101,14,1,Apparel,52200.25202336282,439.718,178832.33,81001.4,41518.53,12878.65,89.29,Revised,Base Case,1,finance_user13,2021-02-18,2021-02-16 00:00:00
202101,14,1,Grocery,51940.16257201636,437.527,185841.8,72697.3,53008.15,16841.89,58.05,Original,Worst Case,0,finance_user35,2021-02-09,2021-02-09 00:00:00
202101,14,1,Home,212315.9775143141,1788.48,636129.92,420701.23,135426.83,67441.04,89.31,Forecast,Best Case,1,finance_user33,2021-02-18,2021-02-20 00:00:00
202101,14,1,Beauty,163149.0021682511,1374.313,578874.46,233221.5,131942.48,22735.97,80.49,Forecast,Base Case,1,finance_user44,2021-02-20,2021-02-18 00:00:00
202101,19,4,Electronics,260090.5196867853,1470.941,363114.05,235179.7,108200.24,12502.21,60.43,Original,Best Case,1,finance_user42,2021-02-19,2021-02-20 00:00:00
202101,19,4,Apparel,190516.76565913128,1077.467,273814.83,164436.4,55534.75,27926.59,32.84,Original,Base Case,1,finance_user32,2021-02-20,2021-02-18 00:00:00
202101,19,4,Grocery,79377.83447341064,448.921,137849.82,44745.3,21563.66,4266.87,54.07,Original,Best Case,1,finance_user35,2021-02-09,2021-02-11 00:00:00
202101,19,4,Home,300798.5498673399,1701.166,502640.6,189295.01,140049.17,41751.58,53.24,Original,Worst Case,1,finance_user09,2021-02-09,2021-02-11 00:00:00
202101,19,4,Beauty,261025.96850917867,1476.232,476337.98,124107.6,117305.55,20125.62,30.25,Forecast,Base Case,0,finance_user35,2021-02-05,2021-02-07 00:00:00
202101,7,3,Electronics,1608.5970558837796,19.445,7105.22,3088.05,1224.39,615.7,70.25,Original,Best Case,1,finance_user36,2021-02-05,2021-02-05 00:00:00
202101,7,3,Apparel,1973.0475510408469,23.85,8491.39,4011.3,1696.8,842.16,37.24,Original,Best Case,0,finance_user43,2021-02-15,2021-02-12 00:00:00
202101,7,3,Grocery,430.2776624861775,5.201,1816.9,909.66,570.73,54.89,64.47,Revised,Best Case,1,finance_user17,2021-02-18,2021-02-18 00:00:00
202101,7,3,Home,570.9003233719851,6.901,2472.42,1145.23,526.89,121.59,54.53,Original,Best Case,0,finance_user23,2021-02-13,2021-02-11 00:00:00
202101,7,3,Beauty,1462.4116024672232,17.677,7407.66,1859.26,1812.34,620.0,41.54,Revised,Best Case,1,finance_user07,2021-02-08,2021-02-05 00:00:00
202101,11,4,Electronics,59938.65039161206,2393.625,261681.09,154823.86,73601.47,19552.71,51.52,Revised,Base Case,1,finance_user08,2021-02-15,2021-02-13 00:00:00
202101,11,4,Apparel,47125.542219351875,1881.939,251094.7,76373.82,63836.17,6893.7,10.95,Forecast,Base Case,1,finance_user09,2021-02-10,2021-02-08 00:00:00
202101,11,4,Grocery,29461.258697400077,1176.523,147471.15,57250.84,33301.67,10240.13,56.25,Original,Base Case,1,finance_user29,2021-02-14,2021-02-17 00:00:00
202101,11,4,Home,24966.916279241123,997.043,132266.5,41224.96,25417.86,4971.67,10.0,Original,Best Case,0,finance_user44,2021-02-20,2021-02-17 00:00:00
202101,11,4,Beauty,29281.358533780043,1169.339,159954.91,43516.98,29311.41,15602.9,14.75,Revised,Base Case,0,finance_user09,2021-02-18,2021-02-16 00:00:00
202101,13,1,Electronics,111687.85962410292,2225.264,648024.0,336860.05,154737.08,45829.38,77.72,Original,Best Case,1,finance_user21,2021-02-07,2021-02-09 00:00:00
202101,13,1,Apparel,46027.8396616115,917.057,278991.04,126890.9,55069.13,8537.3,92.25,Original,Worst Case,1,finance_user03,2021-02-06,2021-02-06 00:00:00
202101,13,1,Grocery,45638.1392240775,909.292,266779.07,135666.42,87598.27,22128.65,77.58,Original,Base Case,1,finance_user05,2021-02-07,2021-02-06 00:00:00
202101,13,1,Home,84764.72655441934,1688.849,449211.73,298259.19,103142.13,30220.35,93.5,Original,Best Case,1,finance_user33,2021-02-20,2021-02-21 00:00:00
202101,13,1,Beauty,115898.47053466782,2309.156,779888.75,242125.24,227347.62,58318.07,94.44,Original,Base Case,1,finance_user09,2021-02-05,2021-02-03 00:00:00
202101,14,4,Electronics,28499.132424380343,240.067,104797.61,37060.63,16731.45,10043.61,80.87,Original,Best Case,1,finance_user37,2021-02-06,2021-02-04 00:00:00
202101,14,4,Apparel,190806.89750876607,1607.294,645425.72,304341.11,142002.95,36765.29,99.14,Original,Base Case,1,finance_user47,2021-02-07,2021-02-10 00:00:00
202101,14,4,Grocery,185563.91019059703,1563.129,688677.98,234991.18,191887.12,43052.59,61.47,Revised,Base Case,1,finance_user11,2021-02-08,2021-02-07 00:00:00
202101,14,4,Home,49101.35380292879,413.614,165340.42,79068.13,29676.87,6410.89,64.6,Revised,Base Case,1,finance_user24,2021-02-20,2021-02-19 00:00:00
202101,14,4,Beauty,125078.61289069016,1053.621,385873.61,236721.9,114900.44,24605.11,70.98,Revised,Best Case,1,finance_user11,2021-02-10,2021-02-10 00:00:00
202101,1,5,Electronics,20467.134970368177,294.438,97451.08,46600.68,20556.95,4644.32,50.93,Revised,Base Case,1,finance_user05,2021-02-20,2021-02-18 00:00:00
202101,1,5,Apparel,63904.66051473814,919.326,286165.45,163608.23,51251.75,15341.2,37.5,Original,Best Case,1,finance_user30,2021-02-12,2021-02-10 00:00:00
202101,1,5,Grocery,7484.531660409884,107.672,33199.99,19477.63,8108.99,3620.81,15.26,Revised,Base Case,1,finance_user19,2021-02-08,2021-02-08 00:00:00
202101,1,5,Home,28828.122437202503,414.718,137375.02,65523.03,22024.44,4443.88,28.81,Forecast,Best Case,1,finance_user37,2021-02-19,2021-02-16 00:00:00
202101,1,5,Beauty,7863.247886583149,113.12,37699.68,17643.42,9594.01,3952.54,10.0,Revised,Base Case,1,finance_user28,2021-02-05,2021-02-07 00:00:00
202101,11,1,Electronics,25591.590491893672,1021.989,132773.87,45058.36,24157.5,13031.48,41.89,Revised,Base Case,0,finance_user12,2021-02-10,2021-02-08 00:00:00
202101,11,1,Apparel,26575.60020694949,1061.285,118636.0,66033.97,33112.68,12923.67,30.05,Revised,Worst Case,0,finance_user42,2021-02-05,2021-02-05 00:00:00
202101,11,1,Grocery,35259.97156194924,1408.092,177530.24,67486.16,42042.17,18076.44,38.06,Original,Worst Case,1,finance_user48,2021-02-09,2021-02-12 00:00:00
202101,11,1,Home,8874.359512756067,354.394,47328.63,14338.0,10499.69,3999.53,39.38,Revised,Best Case,1,finance_user19,2021-02-20,2021-02-23 00:00:00
202101,11,1,Beauty,43367.34419042209,1731.856,207882.93,93470.42,37079.67,13662.99,41.93,Forecast,Base Case,1,finance_user24,2021-02-15,2021-02-16 00:00:00
202101,6,5,Electronics,21758.38148403946,278.897,88456.37,43311.65,15446.07,9601.0,79.55,Forecast,Base Case,0,finance_user03,2021-02-13,2021-02-15 00:00:00
202101,6,5,Apparel,63096.13455542873,808.761,267034.09,115073.96,46764.25,13381.87,40.28,Forecast,Base Case,0,finance_user50,2021-02-05,2021-02-07 00:00:00
202101,6,5,Grocery,61202.364037577216,784.487,287434.11,83205.33,76172.53,24023.93,41.67,Forecast,Best Case,0,finance_user15,2021-02-19,2021-02-20 00:00:00
202101,6,5,Home,89476.65223997034,1146.905,342435.16,199432.41,106432.51,36352.49,53.01,Original,Best Case,0,finance_user15,2021-02-08,2021-02-08 00:00:00
202101,6,5,Beauty,43935.6011799821,563.163,191711.83,74360.69,40670.76,6675.07,43.6,Forecast,Worst Case,1,finance_user45,2021-02-08,2021-02-07 00:00:00
202101,16,5,Electronics,85344.23664135067,1234.335,382971.02,144367.14,88524.52,30486.48,48.01,Revised,Base Case,1,finance_user08,2021-02-10,2021-02-11 00:00:00
202101,16,5,Apparel,66747.69142628046,965.373,296848.28,115582.68,65739.07,31052.73,61.66,Revised,Base Case,1,finance_user20,2021-02-08,2021-02-08 00:00:00
202101,16,5,Grocery,64496.58088557139,932.815,305421.6,93099.85,50395.32,17239.88,70.63,Original,Base Case,0,finance_user21,2021-02-14,2021-02-15 00:00:00
202101,16,5,Home,35394.897922834854,511.917,151667.73,67035.74,26867.67,11699.18,49.94,Original,Worst Case,1,finance_user18,2021-02-08,2021-02-11 00:00:00
202101,16,5,Beauty,73057.30721877298,1056.629,353144.17,98273.63,80913.13,31937.16,37.13,Revised,Best Case,1,finance_user12,2021-02-06,2021-02-08 00:00:00
202101,10,1,Electronics,47919.35805103812,698.026,261985.04,89921.6,64833.46,14720.16,63.6,Revised,Base Case,1,finance_user33,2021-02-14,2021-02-13 00:00:00
202101,10,1,Apparel,34509.95775840466,502.695,155058.08,98373.59,34085.55,6168.92,40.84,Revised,Base Case,1,finance_user16,2021-02-06,2021-02-05 00:00:00
202101,10,1,Grocery,45451.89258602414,662.083,266348.69,67437.55,48178.11,21741.08,60.38,Revised,Base Case,0,finance_user03,2021-02-15,2021-02-16 00:00:00
202101,10,1,Home,106844.72058691304,1556.373,596100.19,188538.15,92423.4,56763.19,63.23,Revised,Base Case,1,finance_user09,2021-02-10,2021-02-07 00:00:00
202101,10,1,Beauty,104695.28442164644,1525.062,536631.94,232221.53,143755.98,57223.86,68.72,Revised,Best Case,1,finance_user03,2021-02-17,2021-02-16 00:00:00
202101,13,3,Electronics,262.0596383165543,5.221,1413.38,897.52,360.99,161.56,74.86,Forecast,Base Case,1,finance_user30,2021-02-11,2021-02-13 00:00:00
202101,13,3,Apparel,774.0392266556345,15.422,4404.53,2421.09,887.24,542.49,47.4,Forecast,Worst Case,0,finance_user10,2021-02-18,2021-02-18 00:00:00
202101,13,3,Grocery,401.67455885081847,8.003,2376.12,1165.92,533.64,160.36,73.79,Revised,Base Case,1,finance_user42,2021-02-13,2021-02-16 00:00:00
202101,13,3,Home,1496.764030583125,29.821,9508.86,3689.89,2550.75,828.67,101.18,Original,Base Case,0,finance_user11,2021-02-08,2021-02-05 00:00:00
202101,13,3,Beauty,969.7700122568486,19.322,6526.27,2025.33,1864.26,438.58,104.09,Revised,Base Case,1,finance_user31,2021-02-07,2021-02-04 00:00:00
202101,4,3,Electronics,32229.46187333164,1.637,782.28,265.38,159.9,25.94,20.44,Original,Base Case,1,finance_user01,2021-02-18,2021-02-20 00:00:00
202101,4,3,Apparel,25929.44899029746,1.317,603.63,239.25,138.33,48.46,17.22,Revised,Worst Case,0,finance_user05,2021-02-11,2021-02-09 00:00:00
202101,4,3,Grocery,26306.29921646656,1.336,580.32,274.81,93.77,25.47,10.0,Revised,Base Case,0,finance_user26,2021-02-12,2021-02-12 00:00:00
202101,4,3,Home,25656.27103042958,1.303,543.65,290.34,93.47,58.94,10.0,Original,Worst Case,1,finance_user37,2021-02-12,2021-02-09 00:00:00
202101,4,3,Beauty,33534.44037080861,1.703,677.76,412.33,103.36,73.57,10.0,Revised,Base Case,0,finance_user15,2021-02-08,2021-02-10 00:00:00
202101,6,3,Electronics,1517.7198640382735,19.454,5767.77,3423.49,1321.46,395.64,37.62,Forecast,Best Case,1,finance_user18,2021-02-12,2021-02-14 00:00:00
202101,6,3,Apparel,616.9882652851131,7.909,2393.89,1342.57,757.68,151.25,57.29,Original,Best Case,1,finance_user33,2021-02-12,2021-02-15 00:00:00
202101,6,3,Grocery,1460.9378418077154,18.726,6983.61,1863.78,1643.6,631.53,44.23,Revised,Base Case,1,finance_user39,2021-02-12,2021-02-14 00:00:00
202101,6,3,Home,619.6534057126037,7.943,2473.94,1278.66,789.14,97.96,36.85,Original,Base Case,1,finance_user18,2021-02-08,2021-02-08 00:00:00
202101,6,3,Beauty,1928.232401817898,24.716,7840.82,3836.49,2268.7,628.59,26.71,Revised,Base Case,1,finance_user43,2021-02-10,2021-02-13 00:00:00
202101,18,1,Electronics,104267.3891448848,1472.315,767336.73,274918.74,150559.39,68245.66,85.51,Forecast,Base Case,1,finance_user31,2021-02-14,2021-02-13 00:00:00
202101,18,1,Apparel,70784.92174580066,999.523,560890.3,146674.86,110373.57,51965.16,129.37,Original,Base Case,0,finance_user33,2021-02-06,2021-02-04 00:00:00
202101,18,1,Grocery,19168.65431509177,270.672,127622.45,63987.17,42893.1,4308.86,98.17,Revised,Base Case,1,finance_user29,2021-02-10,2021-02-08 00:00:00
202101,18,1,Home,154051.0521577397,2175.288,1011976.71,527915.61,219411.68,52665.74,108.1,Forecast,Base Case,1,finance_user39,2021-02-07,2021-02-06 00:00:00
202101,18,1,Beauty,129871.09282316804,1833.853,1019421.2,278768.56,301540.44,28044.94,85.57,Revised,Base Case,1,finance_user32,2021-02-16,2021-02-13 00:00:00
202101,15,5,Electronics,87070.731096433,1151.4,603516.68,222313.69,121404.85,36026.57,61.41,Forecast,Best Case,0,finance_user11,2021-02-13,2021-02-13 00:00:00
202101,15,5,Apparel,86632.37487113643,1145.603,525113.55,296559.19,154250.5,27867.36,41.73,Original,Base Case,1,finance_user46,2021-02-20,2021-02-18 00:00:00
202101,15,5,Grocery,37280.680660105165,492.99,228425.41,125166.63,42976.9,14524.46,44.68,Original,Best Case,1,finance_user37,2021-02-18,2021-02-18 00:00:00
202101,15,5,Home,66322.80988698622,877.035,423404.81,205639.99,135746.9,47889.28,65.45,Original,Best Case,1,finance_user02,2021-02-09,2021-02-07 00:00:00
202101,15,5,Beauty,71557.40188358931,946.256,453709.03,224983.74,97325.41,14504.88,70.88,Original,Best Case,0,finance_user11,2021-02-06,2021-02-07 00:00:00
202101,20,2,Electronics,103524.48062406652,1139.368,411823.04,158904.49,90984.56,20040.89,42.03,Forecast,Base Case,1,finance_user13,2021-02-09,2021-02-08 00:00:00
202101,20,2,Apparel,15680.746246801513,172.579,59497.31,26950.2,16304.47,2427.11,81.16,Original,Base Case,1,finance_user45,2021-02-12,2021-02-09 00:00:00
202101,20,2,Grocery,73196.65750688117,805.587,279637.73,123893.37,73070.46,14171.53,51.12,Revised,Base Case,1,finance_user22,2021-02-19,2021-02-21 00:00:00
202101,20,2,Home,116836.10350962477,1285.873,459777.7,184336.43,86735.71,37906.2,55.59,Original,Best Case,0,finance_user41,2021-02-17,2021-02-14 00:00:00
202101,20,2,Beauty,25722.04034376628,283.091,89661.09,52143.8,29758.33,9477.93,51.77,Revised,Worst Case,1,finance_user42,2021-02-10,2021-02-09 00:00:00
202101,12,4,Electronics,96353.65582879036,1457.092,783653.26,235739.44,213310.59,51310.0,71.47,Forecast,Base Case,1,finance_user08,2021-02-16,2021-02-15 00:00:00
202101,12,4,Apparel,25293.81164407756,382.501,162183.0,105417.91,58333.56,16683.58,89.03,Revised,Base Case,1,finance_user40,2021-02-06,2021-02-09 00:00:00
202101,12,4,Grocery,90082.05788899476,1362.251,626558.63,326482.45,120547.0,44932.21,76.83,Revised,Base Case,1,finance_user12,2021-02-15,2021-02-13 00:00:00
202101,12,4,Home,110311.73313844702,1668.171,736866.14,430198.82,177797.7,69087.23,63.31,Revised,Base Case,1,finance_user22,2021-02-13,2021-02-10 00:00:00
202101,12,4,Beauty,118192.4911878857,1787.346,955909.7,294531.3,197647.97,66258.31,71.71,Original,Best Case,1,finance_user18,2021-02-17,2021-02-19 00:00:00
202101,1,1,Electronics,11476.504853017565,165.1,52398.09,28375.83,11733.05,4234.59,36.52,Forecast,Best Case,1,finance_user10,2021-02-07,2021-02-07 00:00:00
