date_key,time_key,product_key,store_key,movement_type_key,movement_id,reference_id,reference_line_number,movement_qty,unit_cost,movement_cost_amt,from_location,to_location,reason_code,notes,source_system,movement_datetime,load_date
20250615,29821,16,7,6,MV691749,REF8404,8,-422.536,443.1657,-187253.46,7,WH2,Inventory Adjustment,Manual inventory correction,POS,2025-06-13 11:15:00,2025-10-23 13:59:27
20250615,200141,9,1,5,MV245200,REF2845,3,-258.79,262.0696,-67820.99,1,WH3,Warehouse Transfer,Stock sent to another store,POS,2025-06-13 13:38:00,2025-10-23 13:59:27
20250615,196963,26,20,2,MV603243,REF2575,8,-347.063,489.2826,-169811.89,20,WH5,POS Sale,Stock issued for sale,POS,2025-06-18 02:19:00,2025-10-23 13:59:27
20250615,201310,26,10,3,MV604952,REF3689,3,88.893,369.4839,32844.53,WH2,Store13,Customer Return,Returned by customer,WMS,2025-06-14 18:55:00,2025-10-23 13:59:27
20250615,144462,40,16,2,MV754952,REF7768,9,-250.658,404.9412,-101501.75,16,WH3,POS Sale,Stock issued for sale,ERP,2025-06-18 07:50:00,2025-10-23 13:59:27
20250615,75794,48,16,1,MV529006,REF5013,4,94.154,215.7892,20317.42,WH3,Store4,Vendor Shipment,Received stock from vendor,POS,2025-06-17 16:36:00,2025-10-23 13:59:27
20250615,99814,35,7,3,MV208385,REF6584,1,201.969,473.8703,95707.11,WH4,Store8,Customer Return,Returned by customer,POS,2025-06-15 16:26:00,2025-10-23 13:59:27
20250615,210270,30,9,3,MV241413,REF4532,2,154.331,391.899,60482.16,WH1,Store19,Customer Return,Returned by customer,ERP,2025-06-13 04:23:00,2025-10-23 13:59:27
20250615,180954,8,16,5,MV803527,REF3587,6,-454.964,166.4857,-75745,16,WH5,Warehouse Transfer,Stock sent to another store,POS,2025-06-13 00:35:00,2025-10-23 13:59:27
20250615,63709,25,5,4,MV253756,REF7630,7,435.762,242.4721,105660.13,WH4,Store6,Warehouse Transfer,Inbound stock from another store,POS,2025-06-15 13:46:00,2025-10-23 13:59:27
20250715,101430,35,16,2,MV485431,REF9431,1,-402.762,57.9996,-23360.03,16,WH3,POS Sale,Stock issued for sale,ERP,2025-07-17 15:00:00,2025-10-23 13:59:27
20250715,232006,33,13,3,MV443085,REF8054,2,297.383,114.4061,34022.43,WH4,Store4,Customer Return,Returned by customer,POS,2025-07-12 09:24:00,2025-10-23 13:59:27
20250715,994,2,9,5,MV488013,REF1075,7,-17.716,256.0653,-4536.45,9,WH3,Warehouse Transfer,Stock sent to another store,ERP,2025-07-14 05:28:00,2025-10-23 13:59:27
20250715,227669,13,20,1,MV943325,REF2707,1,361.701,56.61,20475.89,WH4,Store3,Vendor Shipment,Received stock from vendor,POS,2025-07-15 22:29:00,2025-10-23 13:59:27
20250715,183698,4,16,4,MV634364,REF6965,4,171.152,138.4839,23701.8,WH1,Store7,Warehouse Transfer,Inbound stock from another store,WMS,2025-07-16 10:16:00,2025-10-23 13:59:27
20250715,61596,29,12,3,MV704913,REF3364,5,42.107,87.9357,3702.71,WH4,Store3,Customer Return,Returned by customer,ERP,2025-07-18 11:19:00,2025-10-23 13:59:27
20250715,235371,44,9,6,MV118980,REF9089,4,-250.145,221.7756,-55476.06,9,WH5,Inventory Adjustment,Manual inventory correction,ERP,2025-07-18 10:38:00,2025-10-23 13:59:27
20250715,170595,16,7,6,MV799770,REF1594,4,-396.335,284.9893,-112951.23,7,WH4,Inventory Adjustment,Manual inventory correction,WMS,2025-07-13 06:45:00,2025-10-23 13:59:27
20250715,92777,20,13,5,MV226816,REF3295,10,-332.601,329.7074,-109661.01,13,WH3,Warehouse Transfer,Stock sent to another store,WMS,2025-07-15 10:09:00,2025-10-23 13:59:27
20250715,180618,20,13,4,MV807333,REF6240,10,27.42,369.2771,10125.58,WH3,Store3,Warehouse Transfer,Inbound stock from another store,ERP,2025-07-12 04:04:00,2025-10-23 13:59:27
20250715,175278,29,6,1,MV866110,REF7609,4,255.339,128.9857,32935.08,WH3,Store10,Vendor Shipment,Received stock from vendor,WMS,2025-07-17 04:27:00,2025-10-23 13:59:27
20250715,143831,30,9,2,MV921738,REF2068,5,-424.609,394.6371,-167566.46,9,WH2,POS Sale,Stock issued for sale,WMS,2025-07-17 04:45:00,2025-10-23 13:59:27
20250715,135730,41,19,3,MV867908,REF2882,5,186.454,391.3946,72977.09,WH3,Store9,Customer Return,Returned by customer,POS,2025-07-17 05:15:00,2025-10-23 13:59:27
20250715,77695,50,16,1,MV371836,REF8565,7,416.68,352.0312,146684.36,WH4,Store8,Vendor Shipment,Received stock from vendor,WMS,2025-07-12 22:55:00,2025-10-23 13:59:27
20250715,110433,35,7,4,MV903529,REF6461,8,213.683,332.0344,70950.11,WH5,Store5,Warehouse Transfer,Inbound stock from another store,POS,2025-07-18 01:25:00,2025-10-23 13:59:27
20250715,64726,11,15,2,MV433343,REF8586,3,-474.486,369.1055,-175135.39,15,WH1,POS Sale,Stock issued for sale,WMS,2025-07-17 18:12:00,2025-10-23 13:59:27
20250715,197576,29,6,2,MV476265,REF1917,1,-434.721,69.3584,-30151.55,6,WH1,POS Sale,Stock issued for sale,WMS,2025-07-18 09:27:00,2025-10-23 13:59:27
20250715,123171,39,14,1,MV384628,REF8311,8,86.246,180.3318,15552.9,WH5,Store5,Vendor Shipment,Received stock from vendor,ERP,2025-07-17 23:11:00,2025-10-23 13:59:27
20250715,193683,25,12,5,MV949055,REF7875,7,-21.684,363.9367,-7891.6,12,WH2,Warehouse Transfer,Stock sent to another store,WMS,2025-07-15 19:43:00,2025-10-23 13:59:27
20250715,132785,11,15,2,MV239042,REF6940,1,-38.913,212.108,-8253.76,15,WH3,POS Sale,Stock issued for sale,ERP,2025-07-18 23:53:00,2025-10-23 13:59:27
20250715,198615,46,6,3,MV752298,REF9957,1,243.218,435.1959,105847.48,WH4,Store5,Customer Return,Returned by customer,WMS,2025-07-18 22:44:00,2025-10-23 13:59:27
20250715,16994,32,13,3,MV796771,REF9039,9,295.303,345.6689,102077.06,WH3,Store15,Customer Return,Returned by customer,WMS,2025-07-12 23:07:00,2025-10-23 13:59:27
20250715,170128,29,12,5,MV639093,REF6717,6,-339.622,110.0868,-37387.9,12,WH4,Warehouse Transfer,Stock sent to another store,WMS,2025-07-14 23:33:00,2025-10-23 13:59:27
20250715,168383,10,14,1,MV790960,REF9215,9,138.665,145.9285,20235.18,WH3,Store19,Vendor Shipment,Received stock from vendor,POS,2025-07-18 00:28:00,2025-10-23 13:59:27
20250715,58465,3,17,5,MV373301,REF7661,5,-493.248,303.2974,-149600.84,17,WH1,Warehouse Transfer,Stock sent to another store,POS,2025-07-16 23:20:00,2025-10-23 13:59:27
20250715,135971,13,8,4,MV684756,REF3527,7,451.047,319.5144,144116.01,WH5,Store12,Warehouse Transfer,Inbound stock from another store,WMS,2025-07-15 22:52:00,2025-10-23 13:59:27
20250715,31575,50,16,2,MV144351,REF2217,7,-352.633,413.7924,-145916.86,16,WH4,POS Sale,Stock issued for sale,ERP,2025-07-18 10:46:00,2025-10-23 13:59:27
20250715,115894,25,5,3,MV794025,REF1446,3,405.347,86.4427,35039.29,WH5,Store11,Customer Return,Returned by customer,ERP,2025-07-17 20:50:00,2025-10-23 13:59:27
20250715,129314,44,3,6,MV417797,REF8962,9,-77.324,353.1021,-27303.27,3,WH3,Inventory Adjustment,Manual inventory correction,WMS,2025-07-13 01:22:00,2025-10-23 13:59:27
20250715,130855,4,19,5,MV504264,REF5685,4,-357.229,472.2054,-168685.46,19,WH3,Warehouse Transfer,Stock sent to another store,ERP,2025-07-12 19:33:00,2025-10-23 13:59:27
20250715,47998,47,19,4,MV541176,REF5077,10,270.872,335.821,90964.51,WH4,Store6,Warehouse Transfer,Inbound stock from another store,ERP,2025-07-13 21:09:00,2025-10-23 13:59:27
20250715,26640,25,3,2,MV167141,REF3084,9,-264.676,110.6379,-29283.2,3,WH1,POS Sale,Stock issued for sale,WMS,2025-07-12 21:16:00,2025-10-23 13:59:27
20250715,108095,50,13,6,MV992658,REF5997,3,-444.404,325.9618,-144858.73,13,WH1,Inventory Adjustment,Manual inventory correction,ERP,2025-07-12 13:49:00,2025-10-23 13:59:27
20250715,228052,32,13,5,MV390630,REF1554,4,-77.115,430.3297,-33184.87,13,WH1,Warehouse Transfer,Stock sent to another store,ERP,2025-07-18 22:31:00,2025-10-23 13:59:27
20250715,116051,40,16,1,MV915127,REF6783,3,291.081,153.6783,44732.83,WH4,Store8,Vendor Shipment,Received stock from vendor,ERP,2025-07-12 13:34:00,2025-10-23 13:59:27
20250715,109650,2,9,3,MV792063,REF9539,8,19.391,291.7375,5657.08,WH3,Store19,Customer Return,Returned by customer,ERP,2025-07-13 20:51:00,2025-10-23 13:59:27
20250715,122466,9,1,6,MV506270,REF6545,6,-256.339,275.0065,-70494.89,1,WH4,Inventory Adjustment,Manual inventory correction,POS,2025-07-15 05:45:00,2025-10-23 13:59:27
20250715,77193,9,1,1,MV433539,REF3688,10,75.41,279.5793,21083.08,WH1,Store4,Vendor Shipment,Received stock from vendor,WMS,2025-07-14 10:57:00,2025-10-23 13:59:27
20250715,130882,3,12,4,MV998418,REF2283,5,137.016,104.9531,14380.25,WH4,Store11,Warehouse Transfer,Inbound stock from another store,POS,2025-07-12 06:07:00,2025-10-23 13:59:27
20250715,212294,9,1,1,MV535791,REF3730,2,134.126,286.1486,38379.97,WH5,Store1,Vendor Shipment,Received stock from vendor,WMS,2025-07-12 01:56:00,2025-10-23 13:59:27
20250715,58482,38,9,4,MV250582,REF8344,6,360.024,144.648,52076.75,WH5,Store19,Warehouse Transfer,Inbound stock from another store,POS,2025-07-15 05:11:00,2025-10-23 13:59:27
20250715,170803,47,12,3,MV522868,REF7751,3,160.482,473.8243,76040.27,WH4,Store6,Customer Return,Returned by customer,ERP,2025-07-17 22:27:00,2025-10-23 13:59:27
20250715,9506,46,6,4,MV487443,REF9866,3,234.574,334.4936,78463.5,WH1,Store13,Warehouse Transfer,Inbound stock from another store,WMS,2025-07-16 21:51:00,2025-10-23 13:59:27
20250715,144479,41,19,3,MV965607,REF4363,8,415.646,108.0678,44917.95,WH2,Store8,Customer Return,Returned by customer,WMS,2025-07-16 05:36:00,2025-10-23 13:59:27
20250715,164491,38,9,1,MV165436,REF3448,8,42.665,379.3028,16182.95,WH2,Store6,Vendor Shipment,Received stock from vendor,POS,2025-07-12 08:53:00,2025-10-23 13:59:27
20250715,213580,11,10,3,MV869029,REF5670,9,37.053,457.5716,16954.4,WH1,Store20,Customer Return,Returned by customer,POS,2025-07-13 14:19:00,2025-10-23 13:59:27
20250715,205359,29,12,6,MV273987,REF3641,9,-377.07,329.6825,-124313.38,12,WH2,Inventory Adjustment,Manual inventory correction,POS,2025-07-13 17:48:00,2025-10-23 13:59:27
20250715,220445,42,14,6,MV717221,REF8536,2,-233.289,477.2248,-111331.3,14,WH1,Inventory Adjustment,Manual inventory correction,ERP,2025-07-15 16:15:00,2025-10-23 13:59:27
20250715,155216,17,20,6,MV666244,REF7260,9,-280.651,409.2843,-114866.05,20,WH2,Inventory Adjustment,Manual inventory correction,ERP,2025-07-18 11:01:00,2025-10-23 13:59:27
20250715,47223,42,15,5,MV906861,REF1511,2,-472.15,200.3201,-94581.14,15,WH1,Warehouse Transfer,Stock sent to another store,ERP,2025-07-17 04:11:00,2025-10-23 13:59:27
20250715,171692,11,5,2,MV838635,REF6795,9,-175.846,313.2474,-55083.3,5,WH5,POS Sale,Stock issued for sale,POS,2025-07-18 14:00:00,2025-10-23 13:59:27
20250715,152971,25,5,5,MV445835,REF4162,5,-50.103,137.385,-6883.4,5,WH2,Warehouse Transfer,Stock sent to another store,ERP,2025-07-14 18:24:00,2025-10-23 13:59:27
20250715,46095,32,13,5,MV930117,REF5650,3,-396.019,74.9899,-29697.43,13,WH1,Warehouse Transfer,Stock sent to another store,ERP,2025-07-13 13:23:00,2025-10-23 13:59:27
20250715,209895,35,2,3,MV162613,REF1136,5,280.57,168.0799,47158.18,WH1,Store11,Customer Return,Returned by customer,WMS,2025-07-13 06:56:00,2025-10-23 13:59:27
20250715,122550,16,6,1,MV888935,REF8723,3,245.892,243.9261,59979.48,WH5,Store12,Vendor Shipment,Received stock from vendor,POS,2025-07-13 16:00:00,2025-10-23 13:59:27
20250715,59750,34,14,4,MV440359,REF6474,9,104.39,342.8401,35789.08,WH2,Store13,Warehouse Transfer,Inbound stock from another store,POS,2025-07-12 16:33:00,2025-10-23 13:59:27
20250715,145257,35,7,2,MV437042,REF3802,2,-266.69,489.6897,-130595.35,7,WH4,POS Sale,Stock issued for sale,ERP,2025-07-12 06:14:00,2025-10-23 13:59:27
20250715,157693,11,15,1,MV778516,REF1829,2,248.713,137.6388,34232.56,WH3,Store13,Vendor Shipment,Received stock from vendor,WMS,2025-07-17 03:50:00,2025-10-23 13:59:27
20250715,171502,12,10,4,MV167356,REF3472,2,185.14,114.0721,21119.31,WH4,Store2,Warehouse Transfer,Inbound stock from another store,ERP,2025-07-14 17:54:00,2025-10-23 13:59:27
20250715,155017,50,13,1,MV340794,REF3715,6,411.565,421.2126,173356.36,WH3,Store13,Vendor Shipment,Received stock from vendor,POS,2025-07-14 06:51:00,2025-10-23 13:59:27
20250715,81987,32,13,6,MV726654,REF2903,1,-140.096,308.5881,-43231.96,13,WH5,Inventory Adjustment,Manual inventory correction,WMS,2025-07-16 18:05:00,2025-10-23 13:59:27
20250715,89895,10,16,5,MV407288,REF3293,10,-237.442,412.5415,-97954.68,16,WH2,Warehouse Transfer,Stock sent to another store,WMS,2025-07-16 14:57:00,2025-10-23 13:59:27
20250715,25838,2,12,3,MV432381,REF9753,6,309.438,456.435,141238.33,WH1,Store19,Customer Return,Returned by customer,POS,2025-07-13 13:22:00,2025-10-23 13:59:27
20250715,135843,45,14,4,MV196169,REF9995,1,313.238,100.4053,31450.76,WH5,Store3,Warehouse Transfer,Inbound stock from another store,WMS,2025-07-13 17:04:00,2025-10-23 13:59:27
20250715,62305,3,12,2,MV619554,REF8296,7,-73.86,212.6727,-15708.01,12,WH2,POS Sale,Stock issued for sale,POS,2025-07-15 13:05:00,2025-10-23 13:59:27
20250715,28154,7,3,3,MV970611,REF9541,5,330.086,416.7985,137579.35,WH4,Store11,Customer Return,Returned by customer,ERP,2025-07-14 18:14:00,2025-10-23 13:59:27
20250715,219131,40,11,1,MV465084,REF4996,6,16.529,243.7165,4028.39,WH1,Store9,Vendor Shipment,Received stock from vendor,WMS,2025-07-16 04:13:00,2025-10-23 13:59:27
20250715,92128,1,20,1,MV395714,REF8916,6,337.462,163.6469,55224.61,WH2,Store6,Vendor Shipment,Received stock from vendor,WMS,2025-07-18 19:54:00,2025-10-23 13:59:27
20250715,167841,46,16,2,MV221379,REF8119,2,-190.283,475.0127,-90386.84,16,WH4,POS Sale,Stock issued for sale,WMS,2025-07-18 01:55:00,2025-10-23 13:59:27
20250715,67512,11,17,4,MV660532,REF7325,3,349.326,425.4646,148625.85,WH5,Store19,Warehouse Transfer,Inbound stock from another store,ERP,2025-07-17 11:22:00,2025-10-23 13:59:27
20250715,3095,11,5,4,MV879363,REF3057,9,421.146,60.569,25508.39,WH3,Store17,Warehouse Transfer,Inbound stock from another store,ERP,2025-07-18 01:11:00,2025-10-23 13:59:27
20250715,93650,11,15,3,MV137340,REF5217,1,325.527,246.579,80268.12,WH4,Store6,Customer Return,Returned by customer,WMS,2025-07-15 02:05:00,2025-10-23 13:59:27
20250715,168848,49,12,2,MV973900,REF4749,6,-498.137,438.2416,-218304.36,12,WH2,POS Sale,Stock issued for sale,ERP,2025-07-12 16:46:00,2025-10-23 13:59:27
20250715,60306,49,18,1,MV629839,REF1861,3,393.983,359.7227,141724.63,WH2,Store1,Vendor Shipment,Received stock from vendor,ERP,2025-07-15 10:43:00,2025-10-23 13:59:27
20250715,123677,11,5,3,MV863000,REF3476,10,322.125,314.3709,101266.73,WH3,Store4,Customer Return,Returned by customer,ERP,2025-07-13 04:09:00,2025-10-23 13:59:27
20250715,62044,49,18,1,MV745273,REF3051,6,120.217,400.4655,48142.76,WH2,Store16,Vendor Shipment,Received stock from vendor,WMS,2025-07-12 04:06:00,2025-10-23 13:59:27
20250715,91036,33,13,2,MV289262,REF3761,5,-147.076,61.2022,-9001.37,13,WH1,POS Sale,Stock issued for sale,WMS,2025-07-12 05:52:00,2025-10-23 13:59:27
20250715,137128,42,8,3,MV874153,REF4584,1,41.989,187.862,7888.14,WH4,Store12,Customer Return,Returned by customer,ERP,2025-07-15 22:38:00,2025-10-23 13:59:27
20250715,73720,42,15,3,MV308435,REF2023,4,23.145,248.8553,5759.76,WH5,Store16,Customer Return,Returned by customer,ERP,2025-07-12 12:38:00,2025-10-23 13:59:27
20250715,187272,34,14,1,MV429837,REF7635,4,292.415,360.5343,105425.64,WH1,Store2,Vendor Shipment,Received stock from vendor,WMS,2025-07-14 19:55:00,2025-10-23 13:59:27
20250715,151869,2,12,3,MV272216,REF7394,4,125.454,325.2205,40800.21,WH1,Store4,Customer Return,Returned by customer,ERP,2025-07-16 06:45:00,2025-10-23 13:59:27
20250715,5599,4,10,6,MV561505,REF7925,4,-192.333,493.0328,-94826.48,10,WH4,Inventory Adjustment,Manual inventory correction,POS,2025-07-17 00:14:00,2025-10-23 13:59:27
20250715,66958,45,7,2,MV169678,REF1781,8,-371.055,259.2969,-96213.41,7,WH5,POS Sale,Stock issued for sale,POS,2025-07-14 04:38:00,2025-10-23 13:59:27
20250715,15905,9,1,6,MV355654,REF5713,4,-303.176,369.4176,-111998.55,1,WH3,Inventory Adjustment,Manual inventory correction,WMS,2025-07-15 16:56:00,2025-10-23 13:59:27
20250715,31939,35,2,6,MV213218,REF4383,4,-436.019,444.5233,-193820.6,2,WH4,Inventory Adjustment,Manual inventory correction,WMS,2025-07-17 20:44:00,2025-10-23 13:59:27
20250715,117369,16,18,3,MV536704,REF2904,8,396.804,476.6152,189122.82,WH1,Store14,Customer Return,Returned by customer,WMS,2025-07-14 19:23:00,2025-10-23 13:59:27
20250715,27372,50,6,1,MV521389,REF6947,9,25.708,147.7477,3798.3,WH1,Store4,Vendor Shipment,Received stock from vendor,WMS,2025-07-17 20:20:00,2025-10-23 13:59:27
20250715,92823,2,9,3,MV866575,REF4096,10,432.359,470.911,203602.61,WH2,Store18,Customer Return,Returned by customer,POS,2025-07-12 22:24:00,2025-10-23 13:59:27
20250715,34622,13,20,4,MV773407,REF2602,6,472.954,60.2835,28511.32,WH2,Store17,Warehouse Transfer,Inbound stock from another store,POS,2025-07-18 10:52:00,2025-10-23 13:59:27
20250715,200935,40,11,1,MV935073,REF6927,6,345.884,359.4158,124316.17,WH3,Store7,Vendor Shipment,Received stock from vendor,WMS,2025-07-16 16:50:00,2025-10-23 13:59:27
20250715,95011,16,7,4,MV468298,REF1663,9,222.339,372.7095,82867.86,WH2,Store15,Warehouse Transfer,Inbound stock from another store,POS,2025-07-13 20:05:00,2025-10-23 13:59:27
20250715,46262,9,1,4,MV240317,REF7929,10,48.467,483.8325,23449.91,WH3,Store15,Warehouse Transfer,Inbound stock from another store,POS,2025-07-15 13:29:00,2025-10-23 13:59:27
20250715,213598,26,20,2,MV253292,REF7654,1,-391.631,439.7397,-172215.7,20,WH1,POS Sale,Stock issued for sale,WMS,2025-07-18 16:08:00,2025-10-23 13:59:27
20250715,139727,26,10,6,MV142820,REF2164,10,-264.654,85.6851,-22676.9,10,WH1,Inventory Adjustment,Manual inventory correction,POS,2025-07-14 10:10:00,2025-10-23 13:59:27
20250715,170156,40,16,1,MV267153,REF1355,9,363.773,391.8319,142537.87,WH3,Store13,Vendor Shipment,Received stock from vendor,WMS,2025-07-17 15:37:00,2025-10-23 13:59:27
20250715,78277,48,16,1,MV405994,REF9266,4,273.693,295.4945,80874.78,WH5,Store15,Vendor Shipment,Received stock from vendor,WMS,2025-07-12 05:26:00,2025-10-23 13:59:27
20250715,58591,35,7,6,MV217603,REF5282,9,-162.856,279.6496,-45542.62,7,WH3,Inventory Adjustment,Manual inventory correction,POS,2025-07-13 04:11:00,2025-10-23 13:59:27
20250715,5295,30,9,1,MV548725,REF3221,1,188.772,410.8539,77557.71,WH4,Store17,Vendor Shipment,Received stock from vendor,WMS,2025-07-15 10:40:00,2025-10-23 13:59:27
20250715,39738,8,16,6,MV812983,REF5841,9,-419.219,121.2244,-50819.57,16,WH1,Inventory Adjustment,Manual inventory correction,POS,2025-07-18 04:44:00,2025-10-23 13:59:27
20250715,130337,25,5,4,MV476394,REF4343,5,496.994,455.3295,226296.03,WH2,Store4,Warehouse Transfer,Inbound stock from another store,ERP,2025-07-14 11:23:00,2025-10-23 13:59:27
20250815,101917,35,16,1,MV360128,REF6585,1,174.27,477.7396,83255.68,WH5,Store20,Vendor Shipment,Received stock from vendor,ERP,2025-08-13 07:28:00,2025-10-23 13:59:27
20250815,208303,33,13,1,MV690179,REF3895,9,482.211,435.6073,210054.63,WH3,Store14,Vendor Shipment,Received stock from vendor,POS,2025-08-16 00:34:00,2025-10-23 13:59:27
20250815,97381,2,9,6,MV932430,REF6717,1,-264.013,236.8447,-62530.08,9,WH4,Inventory Adjustment,Manual inventory correction,ERP,2025-08-18 03:15:00,2025-10-23 13:59:27
20250815,124886,13,20,4,MV787014,REF3857,6,287.854,473.9268,136421.73,WH2,Store17,Warehouse Transfer,Inbound stock from another store,ERP,2025-08-18 00:27:00,2025-10-23 13:59:27
20250815,192899,4,16,1,MV165974,REF5621,2,115.921,294.0296,34084.21,WH1,Store12,Vendor Shipment,Received stock from vendor,ERP,2025-08-13 02:30:00,2025-10-23 13:59:27
20250815,184637,29,12,6,MV298215,REF9109,9,-439.719,121.0558,-53230.54,12,WH2,Inventory Adjustment,Manual inventory correction,ERP,2025-08-16 03:41:00,2025-10-23 13:59:27
20250815,74938,44,9,2,MV720305,REF6035,6,-355.373,403.6842,-143458.47,9,WH2,POS Sale,Stock issued for sale,POS,2025-08-18 21:34:00,2025-10-23 13:59:27
20250815,129183,16,7,4,MV932973,REF1301,10,436.22,86.2799,37637.02,WH5,Store18,Warehouse Transfer,Inbound stock from another store,POS,2025-08-13 17:08:00,2025-10-23 13:59:27
20250815,180241,20,13,4,MV892200,REF1576,3,157.587,428.6204,67545,WH5,Store14,Warehouse Transfer,Inbound stock from another store,POS,2025-08-12 16:03:00,2025-10-23 13:59:27
20250815,215514,20,13,2,MV170148,REF7773,4,-295.046,311.3759,-91870.21,13,WH2,POS Sale,Stock issued for sale,ERP,2025-08-16 05:57:00,2025-10-23 13:59:27
20250815,173824,29,6,1,MV405972,REF5227,7,397.574,422.2219,167864.45,WH5,Store8,Vendor Shipment,Received stock from vendor,WMS,2025-08-13 17:21:00,2025-10-23 13:59:27
20250815,133462,30,9,3,MV332573,REF3917,10,317.812,203.5825,64700.96,WH2,Store16,Customer Return,Returned by customer,ERP,2025-08-16 16:40:00,2025-10-23 13:59:27
20250815,57804,41,19,6,MV836140,REF6267,9,-71.525,99.1644,-7092.73,19,WH2,Inventory Adjustment,Manual inventory correction,ERP,2025-08-14 16:45:00,2025-10-23 13:59:27
20250815,1473,50,16,1,MV123965,REF8584,10,446.65,419.2239,187246.35,WH3,Store12,Vendor Shipment,Received stock from vendor,POS,2025-08-15 21:49:00,2025-10-23 13:59:27
20250815,225494,35,7,4,MV695672,REF1609,2,184.118,497.2776,91557.76,WH1,Store6,Warehouse Transfer,Inbound stock from another store,WMS,2025-08-13 17:59:00,2025-10-23 13:59:27
20250815,131777,11,15,3,MV847911,REF9475,7,57.083,411.2147,23473.37,WH5,Store20,Customer Return,Returned by customer,ERP,2025-08-15 16:28:00,2025-10-23 13:59:27
20250815,46959,29,6,3,MV831809,REF9797,7,68.132,321.6827,21916.89,WH5,Store20,Customer Return,Returned by customer,POS,2025-08-12 18:56:00,2025-10-23 13:59:27
20250815,160331,39,14,3,MV685868,REF5217,10,75.989,423.3156,32167.33,WH4,Store7,Customer Return,Returned by customer,WMS,2025-08-16 07:24:00,2025-10-23 13:59:27
20250815,24984,25,12,2,MV810409,REF3140,7,-89.569,368.2557,-32984.29,12,WH5,POS Sale,Stock issued for sale,ERP,2025-08-17 11:23:00,2025-10-23 13:59:27
20250815,68060,11,15,2,MV818315,REF7316,1,-497.418,131.5958,-65458.12,15,WH2,POS Sale,Stock issued for sale,POS,2025-08-13 05:06:00,2025-10-23 13:59:27
20250815,120264,46,6,4,MV830896,REF8289,4,59.096,122.1582,7219.06,WH4,Store16,Warehouse Transfer,Inbound stock from another store,ERP,2025-08-12 08:24:00,2025-10-23 13:59:27
20250815,231523,32,13,5,MV438337,REF5256,3,-240.505,259.4124,-62389.98,13,WH2,Warehouse Transfer,Stock sent to another store,POS,2025-08-15 11:34:00,2025-10-23 13:59:27
20250815,140458,29,12,2,MV422105,REF8662,3,-428.914,77.1114,-33074.16,12,WH4,POS Sale,Stock issued for sale,POS,2025-08-15 16:45:00,2025-10-23 13:59:27
20250815,190170,10,14,2,MV588146,REF3661,3,-497.584,482.6509,-240159.37,14,WH2,POS Sale,Stock issued for sale,WMS,2025-08-17 01:29:00,2025-10-23 13:59:27
20250815,182969,3,17,1,MV689695,REF8607,5,141.475,316.584,44788.72,WH1,Store3,Vendor Shipment,Received stock from vendor,WMS,2025-08-16 14:48:00,2025-10-23 13:59:27
20250815,47454,13,8,1,MV117336,REF4228,3,139.822,86.2742,12063.03,WH4,Store13,Vendor Shipment,Received stock from vendor,POS,2025-08-13 23:08:00,2025-10-23 13:59:27
20250815,143985,50,16,1,MV645689,REF7463,5,384.715,99.3976,38239.75,WH3,Store9,Vendor Shipment,Received stock from vendor,POS,2025-08-15 04:41:00,2025-10-23 13:59:27
20250815,106422,25,5,2,MV951139,REF4947,7,-317.301,499.1312,-158374.83,5,WH5,POS Sale,Stock issued for sale,POS,2025-08-18 16:49:00,2025-10-23 13:59:27
20250815,26523,44,3,1,MV225455,REF8061,7,34.973,325.1986,11373.17,WH2,Store2,Vendor Shipment,Received stock from vendor,ERP,2025-08-17 20:25:00,2025-10-23 13:59:27
20250815,13350,4,19,3,MV475686,REF3623,8,429.04,495.4609,212572.54,WH5,Store17,Customer Return,Returned by customer,WMS,2025-08-12 11:40:00,2025-10-23 13:59:27
20250815,134844,47,19,2,MV362629,REF1897,1,-272.644,239.3658,-65261.65,19,WH4,POS Sale,Stock issued for sale,POS,2025-08-13 04:58:00,2025-10-23 13:59:27
20250815,114332,25,3,1,MV308529,REF4738,2,314.844,90.5479,28508.46,WH3,Store14,Vendor Shipment,Received stock from vendor,POS,2025-08-13 02:09:00,2025-10-23 13:59:27
20250815,138035,50,13,5,MV808404,REF6425,10,-176.98,397.3218,-70318.01,13,WH4,Warehouse Transfer,Stock sent to another store,WMS,2025-08-14 15:07:00,2025-10-23 13:59:27
20250815,148995,32,13,2,MV174001,REF9516,3,-54.669,477.1542,-26085.54,13,WH4,POS Sale,Stock issued for sale,WMS,2025-08-17 08:16:00,2025-10-23 13:59:27
20250815,149260,40,16,4,MV701610,REF2579,3,128.278,238.5082,30595.35,WH5,Store10,Warehouse Transfer,Inbound stock from another store,POS,2025-08-15 21:33:00,2025-10-23 13:59:27
20250815,38353,2,9,6,MV489133,REF2576,4,-174.498,294.8211,-51445.69,9,WH2,Inventory Adjustment,Manual inventory correction,ERP,2025-08-12 10:26:00,2025-10-23 13:59:27
20250815,201689,9,1,2,MV788024,REF8580,10,-151,377.9394,-57068.85,1,WH1,POS Sale,Stock issued for sale,ERP,2025-08-14 06:37:00,2025-10-23 13:59:27
20250815,220386,9,1,1,MV155648,REF1654,6,270.368,222.3165,60107.27,WH3,Store16,Vendor Shipment,Received stock from vendor,WMS,2025-08-13 01:01:00,2025-10-23 13:59:27
