date_key,store_key,currency_key,product_key,posting_id,journal_entry_id,gl_account_code,gl_account_name,cost_center,amount_local,amount_group,fx_rate,debit_credit_flag,account_type,account_category,financial_statement,posting_date,posting_period,fiscal_year,fiscal_period,posting_description,reference_document,source_system,posted_by,load_date
20210111,9,1,30.0,POST2021010045C,JRN2021010045,201000,Accrued Expenses,CC-148,371315.5,4827.1,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-01-11,202101,2021,1,Month-end COGS accrual (Accrued Expenses),RC20210165590,Finance,fin_user38,2021-01-14 00:00:00
20210118,6,4,,POST2021010046D,JRN2021010046,501000,Freight Expense - Inbound,CC-130,264551.71,3439.17,0.013,D,Expense,Expense - Inbound,P&L,2021-01-18,202101,2021,1,Inbound freight accrual (Freight Expense - Inbound),RC20210140855,AutoBatch,system_bot,2021-01-15 00:00:00
20210118,6,4,,POST2021010046C,JRN2021010046,200000,Accounts Payable - Trade,CC-186,264551.71,3439.17,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-18,202101,2021,1,Inbound freight accrual (Accounts Payable - Trade),RC20210140855,AutoBatch,system_bot,2021-01-15 00:00:00
20210113,10,5,,POST2021010047D,JRN2021010047,101000,Accounts Receivable - Trade,CC-180,699379.46,9091.93,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-01-13,202101,2021,1,Sales revenue posting (Accounts Receivable - Trade),PO2021017204,ERP,system_bot,2021-01-15 00:00:00
20210113,10,5,,POST2021010047C,JRN2021010047,400000,Sales Revenue - Domestic,CC-105,2816959.802553186,36620.46543035078,0.013,C,Revenue,Revenue - Domestic,P&L,2021-01-13,202101,2021,1,Sales revenue posting (Sales Revenue - Domestic),PO2021017204,ERP,system_bot,2021-01-15 00:00:00
20210110,14,4,,POST2021010048D,JRN2021010048,501000,Freight Expense - Inbound,CC-158,829593.5,10784.72,0.013,D,Expense,Expense - Inbound,P&L,2021-01-10,202101,2021,1,Inbound freight accrual (Freight Expense - Inbound),RC20210179189,ERP,fin_user24,2021-01-10 00:00:00
20210110,14,4,,POST2021010048C,JRN2021010048,200000,Accounts Payable - Trade,CC-159,829593.5,10784.72,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-10,202101,2021,1,Inbound freight accrual (Accounts Payable - Trade),RC20210179189,ERP,fin_user24,2021-01-10 00:00:00
20210115,20,1,,POST2021010049D,JRN2021010049,503000,Payroll Expense - Store Ops,CC-127,539818.82,7017.64,0.013,D,Expense,Expense - Store Ops,P&L,2021-01-15,202101,2021,1,Payroll disbursement (Payroll Expense - Store Ops),ORD2021017104,AutoBatch,system_bot,2021-01-15 00:00:00
20210115,20,1,,POST2021010049C,JRN2021010049,102000,Cash & Cash Equivalents,CC-168,539818.82,7017.64,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-15,202101,2021,1,Payroll disbursement (Cash & Cash Equivalents),ORD2021017104,AutoBatch,system_bot,2021-01-15 00:00:00
20210117,13,3,,POST2021010050D,JRN2021010050,503000,Payroll Expense - Store Ops,CC-101,155658.01,2023.55,0.013,D,Expense,Expense - Store Ops,P&L,2021-01-17,202101,2021,1,Payroll disbursement (Payroll Expense - Store Ops),RC20210135834,ERP,system_bot,2021-01-19 00:00:00
20210117,13,3,,POST2021010050C,JRN2021010050,102000,Cash & Cash Equivalents,CC-149,155658.01,2023.55,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-17,202101,2021,1,Payroll disbursement (Cash & Cash Equivalents),RC20210135834,ERP,system_bot,2021-01-19 00:00:00
20210120,6,3,29.0,POST2021010051D,JRN2021010051,500000,COGS Expense - Retail Segment,CC-187,686532.88,8924.93,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-20,202101,2021,1,COGS recognition on sale (COGS Expense - Retail Segment),PO2021012788,Finance,system_bot,2021-01-23 00:00:00
20210120,6,3,29.0,POST2021010051C,JRN2021010051,100000,Inventory - Finished Goods,CC-118,686532.88,8924.93,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-01-20,202101,2021,1,COGS recognition on sale (Inventory - Finished Goods),PO2021012788,Finance,system_bot,2021-01-23 00:00:00
20210115,17,1,14.0,POST2021010052D,JRN2021010052,500000,COGS Expense - Retail Segment,CC-150,808454.07,10509.9,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-15,202101,2021,1,Month-end COGS accrual (COGS Expense - Retail Segment),PO2021017857,Consolidation,system_bot,2021-01-13 00:00:00
20210115,17,1,14.0,POST2021010052C,JRN2021010052,201000,Accrued Expenses,CC-139,808454.07,10509.9,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-01-15,202101,2021,1,Month-end COGS accrual (Accrued Expenses),PO2021017857,Consolidation,system_bot,2021-01-13 00:00:00
20210113,16,3,,POST2021010053D,JRN2021010053,503000,Payroll Expense - Store Ops,CC-143,666493.1,8664.41,0.013,D,Expense,Expense - Store Ops,P&L,2021-01-13,202101,2021,1,Payroll disbursement (Payroll Expense - Store Ops),PO2021013114,Finance,fin_user27,2021-01-10 00:00:00
20210113,16,3,,POST2021010053C,JRN2021010053,102000,Cash & Cash Equivalents,CC-161,666493.1,8664.41,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-13,202101,2021,1,Payroll disbursement (Cash & Cash Equivalents),PO2021013114,Finance,fin_user27,2021-01-10 00:00:00
20210117,14,5,28.0,POST2021010054D,JRN2021010054,500000,COGS Expense - Retail Segment,CC-184,224139.58,2913.81,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-17,202101,2021,1,COGS recognition on sale (COGS Expense - Retail Segment),PO2021019334,Finance,system_bot,2021-01-16 00:00:00
20210117,14,5,28.0,POST2021010054C,JRN2021010054,100000,Inventory - Finished Goods,CC-142,224139.58,2913.81,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-01-17,202101,2021,1,COGS recognition on sale (Inventory - Finished Goods),PO2021019334,Finance,system_bot,2021-01-16 00:00:00
20210114,6,4,14.0,POST2021010055D,JRN2021010055,500000,COGS Expense - Retail Segment,CC-152,52356.92,680.64,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-14,202101,2021,1,Month-end COGS accrual (COGS Expense - Retail Segment),PO2021018376,AutoBatch,fin_user47,2021-01-15 00:00:00
20210114,6,4,14.0,POST2021010055C,JRN2021010055,201000,Accrued Expenses,CC-182,52356.92,680.64,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-01-14,202101,2021,1,Month-end COGS accrual (Accrued Expenses),PO2021018376,AutoBatch,fin_user47,2021-01-15 00:00:00
20210110,6,2,50.0,POST2021010056D,JRN2021010056,500000,COGS Expense - Retail Segment,CC-153,266199.5,3460.59,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-10,202101,2021,1,COGS recognition on sale (COGS Expense - Retail Segment),PO2021014428,ERP,fin_user01,2021-01-08 00:00:00
20210110,6,2,50.0,POST2021010056C,JRN2021010056,100000,Inventory - Finished Goods,CC-152,266199.5,3460.59,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-01-10,202101,2021,1,COGS recognition on sale (Inventory - Finished Goods),PO2021014428,ERP,fin_user01,2021-01-08 00:00:00
20210110,5,3,43.0,POST2021010057D,JRN2021010057,100000,Inventory - Finished Goods,CC-114,473544.95,6156.08,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-01-10,202101,2021,1,Vendor receipt capitalization (Inventory - Finished Goods),PO2021014761,ERP,system_bot,2021-01-09 00:00:00
20210110,5,3,43.0,POST2021010057C,JRN2021010057,200000,Accounts Payable - Trade,CC-114,473544.95,6156.08,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-10,202101,2021,1,Vendor receipt capitalization (Accounts Payable - Trade),PO2021014761,ERP,system_bot,2021-01-09 00:00:00
20210119,13,2,,POST2021010058D,JRN2021010058,102000,Cash & Cash Equivalents,CC-169,64678.36,840.82,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-19,202101,2021,1,Customer payment received (Cash & Cash Equivalents),PO2021018008,AutoBatch,system_bot,2021-01-18 00:00:00
20210119,13,2,,POST2021010058C,JRN2021010058,101000,Accounts Receivable - Trade,CC-149,64678.36,840.82,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-01-19,202101,2021,1,Customer payment received (Accounts Receivable - Trade),PO2021018008,AutoBatch,system_bot,2021-01-18 00:00:00
20210114,12,2,29.0,POST2021010059D,JRN2021010059,500000,COGS Expense - Retail Segment,CC-191,541290.66,7036.78,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-14,202101,2021,1,Month-end COGS accrual (COGS Expense - Retail Segment),ORD2021016184,Consolidation,system_bot,2021-01-14 00:00:00
20210114,12,2,29.0,POST2021010059C,JRN2021010059,201000,Accrued Expenses,CC-147,541290.66,7036.78,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-01-14,202101,2021,1,Month-end COGS accrual (Accrued Expenses),ORD2021016184,Consolidation,system_bot,2021-01-14 00:00:00
20210111,13,4,32.0,POST2021010060D,JRN2021010060,100000,Inventory - Finished Goods,CC-154,620794.42,8070.33,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-01-11,202101,2021,1,Vendor receipt capitalization (Inventory - Finished Goods),RC20210111293,Consolidation,system_bot,2021-01-09 00:00:00
20210111,13,4,32.0,POST2021010060C,JRN2021010060,200000,Accounts Payable - Trade,CC-101,620794.42,8070.33,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-11,202101,2021,1,Vendor receipt capitalization (Accounts Payable - Trade),RC20210111293,Consolidation,system_bot,2021-01-09 00:00:00
20210112,20,1,17.0,POST2021010061D,JRN2021010061,500000,COGS Expense - Retail Segment,CC-140,841622.85,10941.1,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-12,202101,2021,1,Month-end COGS accrual (COGS Expense - Retail Segment),RC20210123884,Consolidation,system_bot,2021-01-14 00:00:00
20210112,20,1,17.0,POST2021010061C,JRN2021010061,201000,Accrued Expenses,CC-171,841622.85,10941.1,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-01-12,202101,2021,1,Month-end COGS accrual (Accrued Expenses),RC20210123884,Consolidation,system_bot,2021-01-14 00:00:00
20210116,17,1,3.0,POST2021010062D,JRN2021010062,500000,COGS Expense - Retail Segment,CC-107,723210.98,9401.74,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-16,202101,2021,1,COGS recognition on sale (COGS Expense - Retail Segment),PO2021015069,Consolidation,fin_user10,2021-01-13 00:00:00
20210116,17,1,3.0,POST2021010062C,JRN2021010062,100000,Inventory - Finished Goods,CC-147,723210.98,9401.74,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-01-16,202101,2021,1,COGS recognition on sale (Inventory - Finished Goods),PO2021015069,Consolidation,fin_user10,2021-01-13 00:00:00
20210112,16,3,40.0,POST2021010063D,JRN2021010063,500000,COGS Expense - Retail Segment,CC-128,312022.47,4056.29,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-12,202101,2021,1,Month-end COGS accrual (COGS Expense - Retail Segment),ORD2021014487,AutoBatch,system_bot,2021-01-09 00:00:00
20210112,16,3,40.0,POST2021010063C,JRN2021010063,201000,Accrued Expenses,CC-177,312022.47,4056.29,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-01-12,202101,2021,1,Month-end COGS accrual (Accrued Expenses),ORD2021014487,AutoBatch,system_bot,2021-01-09 00:00:00
20210111,1,3,,POST2021010064D,JRN2021010064,101000,Accounts Receivable - Trade,CC-111,456203.02,5930.64,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-01-11,202101,2021,1,Sales revenue posting (Accounts Receivable - Trade),ORD2021017222,Consolidation,system_bot,2021-01-12 00:00:00
20210111,1,3,,POST2021010064C,JRN2021010064,400000,Sales Revenue - Domestic,CC-189,1590027.4850193183,20670.35988441061,0.013,C,Revenue,Revenue - Domestic,P&L,2021-01-11,202101,2021,1,Sales revenue posting (Sales Revenue - Domestic),ORD2021017222,Consolidation,system_bot,2021-01-12 00:00:00
20210112,10,2,,POST2021010065D,JRN2021010065,102000,Cash & Cash Equivalents,CC-182,377167.26,4903.17,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-12,202101,2021,1,Customer payment received (Cash & Cash Equivalents),PO2021017280,Consolidation,fin_user09,2021-01-10 00:00:00
20210112,10,2,,POST2021010065C,JRN2021010065,101000,Accounts Receivable - Trade,CC-197,377167.26,4903.17,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-01-12,202101,2021,1,Customer payment received (Accounts Receivable - Trade),PO2021017280,Consolidation,fin_user09,2021-01-10 00:00:00
20210113,11,4,17.0,POST2021010066D,JRN2021010066,100000,Inventory - Finished Goods,CC-173,784260.78,10195.39,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-01-13,202101,2021,1,Vendor receipt capitalization (Inventory - Finished Goods),PO2021019269,ERP,system_bot,2021-01-15 00:00:00
20210113,11,4,17.0,POST2021010066C,JRN2021010066,200000,Accounts Payable - Trade,CC-127,784260.78,10195.39,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-13,202101,2021,1,Vendor receipt capitalization (Accounts Payable - Trade),PO2021019269,ERP,system_bot,2021-01-15 00:00:00
20210112,13,3,,POST2021010067D,JRN2021010067,101000,Accounts Receivable - Trade,CC-164,267815.94,3481.61,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-01-12,202101,2021,1,Sales revenue posting (Accounts Receivable - Trade),ORD2021016887,Consolidation,fin_user37,2021-01-13 00:00:00
20210112,13,3,,POST2021010067C,JRN2021010067,400000,Sales Revenue - Domestic,CC-190,1088409.2665024104,14149.33176250621,0.013,C,Revenue,Revenue - Domestic,P&L,2021-01-12,202101,2021,1,Sales revenue posting (Sales Revenue - Domestic),ORD2021016887,Consolidation,fin_user37,2021-01-13 00:00:00
20210112,14,3,,POST2021010068D,JRN2021010068,502000,Marketing Expense - Promotions,CC-107,953649.52,12397.44,0.013,D,Expense,Expense - Promotions,P&L,2021-01-12,202101,2021,1,Marketing spend for promotions (Marketing Expense - Promotions),PO2021011948,AutoBatch,fin_user44,2021-01-09 00:00:00
20210112,14,3,,POST2021010068C,JRN2021010068,200000,Accounts Payable - Trade,CC-168,953649.52,12397.44,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-12,202101,2021,1,Marketing spend for promotions (Accounts Payable - Trade),PO2021011948,AutoBatch,fin_user44,2021-01-09 00:00:00
20210119,1,3,9.0,POST2021010069D,JRN2021010069,500000,COGS Expense - Retail Segment,CC-160,12184.58,158.4,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-19,202101,2021,1,Month-end COGS accrual (COGS Expense - Retail Segment),PO2021018090,Finance,fin_user08,2021-01-16 00:00:00
20210119,1,3,9.0,POST2021010069C,JRN2021010069,201000,Accrued Expenses,CC-157,12184.58,158.4,0.013,C,Liability,Liability - Accrued Expenses,Balance Sheet,2021-01-19,202101,2021,1,Month-end COGS accrual (Accrued Expenses),PO2021018090,Finance,fin_user08,2021-01-16 00:00:00
20210115,7,3,,POST2021010070D,JRN2021010070,503000,Payroll Expense - Store Ops,CC-159,469981.35,6109.76,0.013,D,Expense,Expense - Store Ops,P&L,2021-01-15,202101,2021,1,Payroll disbursement (Payroll Expense - Store Ops),PO2021019953,Consolidation,fin_user10,2021-01-18 00:00:00
20210115,7,3,,POST2021010070C,JRN2021010070,102000,Cash & Cash Equivalents,CC-108,469981.35,6109.76,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-15,202101,2021,1,Payroll disbursement (Cash & Cash Equivalents),PO2021019953,Consolidation,fin_user10,2021-01-18 00:00:00
20210112,1,3,,POST2021010071D,JRN2021010071,501000,Freight Expense - Inbound,CC-159,295817.76,3845.63,0.013,D,Expense,Expense - Inbound,P&L,2021-01-12,202101,2021,1,Inbound freight accrual (Freight Expense - Inbound),PO2021016216,Consolidation,fin_user38,2021-01-10 00:00:00
20210112,1,3,,POST2021010071C,JRN2021010071,200000,Accounts Payable - Trade,CC-106,295817.76,3845.63,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-12,202101,2021,1,Inbound freight accrual (Accounts Payable - Trade),PO2021016216,Consolidation,fin_user38,2021-01-10 00:00:00
20210115,6,4,6.0,POST2021010072D,JRN2021010072,100000,Inventory - Finished Goods,CC-181,710608.92,9237.92,0.013,D,Asset,Asset - Finished Goods,Balance Sheet,2021-01-15,202101,2021,1,Vendor receipt capitalization (Inventory - Finished Goods),RC20210165446,Finance,system_bot,2021-01-14 00:00:00
20210115,6,4,6.0,POST2021010072C,JRN2021010072,200000,Accounts Payable - Trade,CC-136,710608.92,9237.92,0.013,C,Liability,Liability - Trade,Balance Sheet,2021-01-15,202101,2021,1,Vendor receipt capitalization (Accounts Payable - Trade),RC20210165446,Finance,system_bot,2021-01-14 00:00:00
20210116,1,2,,POST2021010073D,JRN2021010073,503000,Payroll Expense - Store Ops,CC-140,81222.03,1055.89,0.013,D,Expense,Expense - Store Ops,P&L,2021-01-16,202101,2021,1,Payroll disbursement (Payroll Expense - Store Ops),ORD2021019672,ERP,fin_user14,2021-01-18 00:00:00
20210116,1,2,,POST2021010073C,JRN2021010073,102000,Cash & Cash Equivalents,CC-153,81222.03,1055.89,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-16,202101,2021,1,Payroll disbursement (Cash & Cash Equivalents),ORD2021019672,ERP,fin_user14,2021-01-18 00:00:00
20210118,3,1,,POST2021010074D,JRN2021010074,101000,Accounts Receivable - Trade,CC-197,182472.52,2372.14,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-01-18,202101,2021,1,Sales revenue posting (Accounts Receivable - Trade),RC20210125923,ERP,fin_user40,2021-01-19 00:00:00
20210118,3,1,,POST2021010074C,JRN2021010074,400000,Sales Revenue - Domestic,CC-138,848153.3734544269,11025.981026108391,0.013,C,Revenue,Revenue - Domestic,P&L,2021-01-18,202101,2021,1,Sales revenue posting (Sales Revenue - Domestic),RC20210125923,ERP,fin_user40,2021-01-19 00:00:00
20210116,17,4,,POST2021010075D,JRN2021010075,102000,Cash & Cash Equivalents,CC-103,609331.82,7921.31,0.013,D,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-16,202101,2021,1,Customer payment received (Cash & Cash Equivalents),RC20210152493,ERP,system_bot,2021-01-16 00:00:00
20210116,17,4,,POST2021010075C,JRN2021010075,101000,Accounts Receivable - Trade,CC-171,609331.82,7921.31,0.013,C,Asset,Asset - Trade,Balance Sheet,2021-01-16,202101,2021,1,Customer payment received (Accounts Receivable - Trade),RC20210152493,ERP,system_bot,2021-01-16 00:00:00
20210111,2,2,,POST2021010076D,JRN2021010076,101000,Accounts Receivable - Trade,CC-124,687324.84,8935.22,0.013,D,Asset,Asset - Trade,Balance Sheet,2021-01-11,202101,2021,1,Sales revenue posting (Accounts Receivable - Trade),PO2021016648,Consolidation,system_bot,2021-01-14 00:00:00
20210111,2,2,,POST2021010076C,JRN2021010076,400000,Sales Revenue - Domestic,CC-186,3225193.43375826,41927.50093709035,0.013,C,Revenue,Revenue - Domestic,P&L,2021-01-11,202101,2021,1,Sales revenue posting (Sales Revenue - Domestic),PO2021016648,Consolidation,system_bot,2021-01-14 00:00:00
20210120,6,2,,POST2021010077D,JRN2021010077,503000,Payroll Expense - Store Ops,CC-102,112999.34,1468.99,0.013,D,Expense,Expense - Store Ops,P&L,2021-01-20,202101,2021,1,Payroll disbursement (Payroll Expense - Store Ops),RC20210172178,Finance,fin_user34,2021-01-21 00:00:00
20210120,6,2,,POST2021010077C,JRN2021010077,102000,Cash & Cash Equivalents,CC-192,112999.34,1468.99,0.013,C,Asset,Asset - Cash & Cash Equivalents,Cash Flow,2021-01-20,202101,2021,1,Payroll disbursement (Cash & Cash Equivalents),RC20210172178,Finance,fin_user34,2021-01-21 00:00:00
20210120,14,3,47.0,POST2021010078D,JRN2021010078,500000,COGS Expense - Retail Segment,CC-122,241785.3,3143.21,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-20,202101,2021,1,COGS recognition on sale (COGS Expense - Retail Segment),ORD2021016298,Consolidation,system_bot,2021-01-20 00:00:00
20210120,14,3,47.0,POST2021010078C,JRN2021010078,100000,Inventory - Finished Goods,CC-117,241785.3,3143.21,0.013,C,Asset,Asset - Finished Goods,Balance Sheet,2021-01-20,202101,2021,1,COGS recognition on sale (Inventory - Finished Goods),ORD2021016298,Consolidation,system_bot,2021-01-20 00:00:00
20210118,9,1,30.0,POST2021010079D,JRN2021010079,500000,COGS Expense - Retail Segment,CC-150,773718.8,10058.34,0.013,D,Expense,Expense - Retail Segment,P&L,2021-01-18,202101,2021,1,COGS recognition on sale (COGS Expense - Retail Segment),PO2021019799,Consolidation,fin_user32,2021-01-15 00:00:00
